"key","brand","country","vertical","cost_amt","click_cnt","avg_cpc_meas","search_cnt","sov_meas"
Swoodoo_Switzerland_Hotel Citywide,Swoodoo,Switzerland,Hotel Citywide,185.44070000000002,14115,0.01313784626284095,428718,0.0329237400808923348
Hotelscombined_Switzerland_Hotel Citywide,Hotelscombined,Switzerland,Hotel Citywide,299.635,29544,0.01014199160574059,428718,0.0689124319482736903
KAYAK_Switzerland_Hotel Citywide,KAYAK,Switzerland,Hotel Citywide,725.2157,146992,0.004933708637204746,428718,0.3428640738200868636
Momondo_Switzerland_Hotel Citywide,Momondo,Switzerland,Hotel Citywide,455.7212999999994,42286,0.010777120087026425,428718,0.0986336006419137988
Swoodoo_Georgia_Hotel Citywide,Swoodoo,Georgia,Hotel Citywide,0.1227,10,0.01227,13538,0.0007386615452799527
KAYAK_Georgia_Hotel Citywide,KAYAK,Georgia,Hotel Citywide,160.0095999999999,7353,0.021761131510947898,13538,0.5431378342443492391
Momondo_Georgia_Hotel Citywide,Momondo,Georgia,Hotel Citywide,11.989100000000002,1197,0.010015956558061824,13538,0.0884177869700103412
Hotelscombined_Georgia_Hotel Citywide,Hotelscombined,Georgia,Hotel Citywide,7.7773,1404,0.005539387464387465,13538,0.1037080809573053626
Swoodoo_Latvia_Hotel Citywide,Swoodoo,Latvia,Hotel Citywide,0.6164999999999999,41,0.015036585365853656,23892,0.0017160555834588983
Hotelscombined_Latvia_Hotel Citywide,Hotelscombined,Latvia,Hotel Citywide,9.597699999999996,1908,0.005030241090146748,23892,0.0798593671521848317
KAYAK_Latvia_Hotel Citywide,KAYAK,Latvia,Hotel Citywide,202.31059999999994,8183,0.024723279970670895,23892,0.3424995814498576929
Momondo_Latvia_Hotel Citywide,Momondo,Latvia,Hotel Citywide,17.125999999999998,1142,0.01499649737302977,23892,0.0477984262514649254
Momondo_Oman_Hotel Citywide,Momondo,Oman,Hotel Citywide,7.920599999999999,612,0.012942156862745097,14397,0.0425088560116690977
KAYAK_Oman_Hotel Citywide,KAYAK,Oman,Hotel Citywide,110.26869999999995,4233,0.026049775572879744,14397,0.2940195874140445926
Swoodoo_Oman_Hotel Citywide,Swoodoo,Oman,Hotel Citywide,0.0097,1,0.0097,14397,0.0000694589150517468
Hotelscombined_Oman_Hotel Citywide,Hotelscombined,Oman,Hotel Citywide,6.4646,1548,0.00417609819121447,14397,0.1075224005001041883
KAYAK_Kazakhstan_Hotel Citywide,KAYAK,Kazakhstan,Hotel Citywide,112.55640000000001,2781,0.04047335490830637,16392,0.1696559297218155197
Swoodoo_Kazakhstan_Hotel Citywide,Swoodoo,Kazakhstan,Hotel Citywide,0.0241,2,0.01205,16392,0.0001220107369448511
Hotelscombined_Kazakhstan_Hotel Citywide,Hotelscombined,Kazakhstan,Hotel Citywide,13.270499999999998,1863,0.007123188405797101,16392,0.1136530014641288433
Momondo_Kazakhstan_Hotel Citywide,Momondo,Kazakhstan,Hotel Citywide,10.256499999999997,468,0.021915598290598286,16392,0.0285505124450951683
Swoodoo_Egypt_Hotel Citywide,Swoodoo,Egypt,Hotel Citywide,0.1468,8,0.01835,34632,0.0002310002310002310
