brand,country,vertical,sov
Momondo,Costa Rica,Hotel,1.3722%
Hotelscombined,Costa Rica,Hotel Citywide,5.2300%
KAYAK,Costa Rica,Hotel Citywide,4.7789%
Momondo,Costa Rica,Hotel Citywide,2.0486%
CheapFlights,Costa Rica,Hotel Citywide,0.0259%
Swoodoo,Costa Rica,Hotel Citywide,0.0006%
Hotelscombined,Costa Rica,Vacations,13.6364%
KAYAK,Costa Rica,Vacations,2.2727%
KAYAK,Croatia,Car Rentals,8.3333%
Momondo,Croatia,Car Rentals,16.6666%
Hotelscombined,Croatia,Flights,11.9930%
KAYAK,Croatia,Flights,2.5475%
CheapFlights,Croatia,Flights,3.0673%
Momondo,Croatia,Flights,1.1459%
KAYAK,Croatia,Hotel,11.0401%
Hotelscombined,Croatia,Hotel,7.4635%
Momondo,Croatia,Hotel,0.6752%
Swoodoo,Croatia,Hotel,0.0182%
KAYAK,Croatia,Hotel Citywide,8.4137%
Momondo,Croatia,Hotel Citywide,1.0354%
Hotelscombined,Croatia,Hotel Citywide,1.8564%
Swoodoo,Croatia,Hotel Citywide,0.0797%
Hotelscombined,Croatia,Vacations,15.9420%
KAYAK,Croatia,Vacations,0.7246%
Momondo,Cuba,Car Rentals,25.0000%
CheapFlights,Cuba,Flights,2.0705%
KAYAK,Cuba,Flights,1.0296%
Hotelscombined,Cuba,Flights,3.8268%
Momondo,Cuba,Flights,0.8848%
KAYAK,Cuba,Hotel,4.3479%
Momondo,Cuba,Hotel,2.1739%
Hotelscombined,Cuba,Hotel,2.1739%
KAYAK,Cuba,Hotel Citywide,2.2154%
Hotelscombined,Cuba,Hotel Citywide,1.5719%
Momondo,Cuba,Hotel Citywide,0.3191%
CheapFlights,Cuba,Hotel Citywide,0.0704%
Swoodoo,Cuba,Hotel Citywide,0.0011%
Hotelscombined,Cuba,Vacations,7.1429%
KAYAK,Curaçao,Flights,4.8538%
CheapFlights,Curaçao,Flights,1.9591%
Hotelscombined,Curaçao,Flights,6.2866%
Momondo,Curaçao,Flights,1.2573%
KAYAK,Curaçao,Hotel,5.7875%
Hotelscombined,Curaçao,Hotel,6.6825%
Momondo,Curaçao,Hotel,0.5370%
KAYAK,Curaçao,Hotel Citywide,10.7766%
Hotelscombined,Curaçao,Hotel Citywide,2.0698%
Momondo,Curaçao,Hotel Citywide,0.9494%
Hotelscombined,Curaçao,Vacations,25.0000%
Momondo,Cyprus,Car Rentals,25.0000%
CheapFlights,Cyprus,Flights,4.8890%
KAYAK,Cyprus,Flights,2.0174%
Hotelscombined,Cyprus,Flights,7.5996%
Momondo,Cyprus,Flights,1.3405%
KAYAK,Cyprus,Hotel,8.0537%
Hotelscombined,Cyprus,Hotel,3.2359%
Momondo,Cyprus,Hotel,0.8629%
KAYAK,Cyprus,Hotel Citywide,6.1143%
Hotelscombined,Cyprus,Hotel Citywide,2.2418%
Momondo,Cyprus,Hotel Citywide,0.8735%
Swoodoo,Cyprus,Hotel Citywide,0.0043%
Hotelscombined,Cyprus,Vacations,13.2978%
Momondo,Czechia,Car Rentals,25.0000%
Hotelscombined,Czechia,Flights,12.4191%
CheapFlights,Czechia,Flights,1.7725%
Momondo,Czechia,Flights,0.4076%
KAYAK,Czechia,Flights,0.1096%
Hotelscombined,Czechia,Hotel,7.8795%
KAYAK,Czechia,Hotel,2.7988%
Momondo,Czechia,Hotel,0.1891%
Swoodoo,Czechia,Hotel,0.0126%
KAYAK,Czechia,Hotel Citywide,7.2312%
Hotelscombined,Czechia,Hotel Citywide,2.0646%
Momondo,Czechia,Hotel Citywide,0.2105%
Swoodoo,Czechia,Hotel Citywide,0.0031%
Hotelscombined,Czechia,Vacations,17.3077%
KAYAK,Czechia,Vacations,1.6026%
KAYAK,DR Congo,Flights,0.4592%
Hotelscombined,DR Congo,Flights,7.0471%
CheapFlights,DR Congo,Flights,0.3697%
Momondo,DR Congo,Flights,0.1531%
Hotelscombined,DR Congo,Hotel,9.1603%
KAYAK,DR Congo,Hotel,8.5878%
Momondo,DR Congo,Hotel,4.0076%
KAYAK,DR Congo,Hotel Citywide,6.3961%
Momondo,DR Congo,Hotel Citywide,2.2969%
Hotelscombined,DR Congo,Hotel Citywide,3.1796%
KAYAK,DR Congo,Vacations,12.5000%
Hotelscombined,DR Congo,Vacations,2.0833%
Momondo,Denmark,Car Rentals,22.9167%
KAYAK,Denmark,Car Rentals,2.0833%
Momondo,Denmark,Flights,14.1387%
CheapFlights,Denmark,Flights,1.1421%
Hotelscombined,Denmark,Flights,2.6886%
KAYAK,Denmark,Flights,1.2132%
Swoodoo,Denmark,Flights,0.0013%
Momondo,Denmark,Hotel,2.1467%
Hotelscombined,Denmark,Hotel,7.8129%
KAYAK,Denmark,Hotel,3.5501%
Swoodoo,Denmark,Hotel,0.0044%
Momondo,Denmark,Hotel Citywide,23.3323%
Hotelscombined,Denmark,Hotel Citywide,10.3525%
KAYAK,Denmark,Hotel Citywide,6.5325%
Swoodoo,Denmark,Hotel Citywide,0.3028%
Hotelscombined,Denmark,Vacations,17.4582%
KAYAK,Denmark,Vacations,0.9777%
KAYAK,Djibouti,Flights,1.9531%
Hotelscombined,Djibouti,Flights,6.2500%
Momondo,Djibouti,Flights,0.3906%
CheapFlights,Djibouti,Flights,0.6510%
KAYAK,Djibouti,Hotel,6.4286%
Hotelscombined,Djibouti,Hotel,6.4286%
Momondo,Djibouti,Hotel,1.4286%
KAYAK,Djibouti,Hotel Citywide,8.0503%
Momondo,Djibouti,Hotel Citywide,2.6415%
Hotelscombined,Djibouti,Hotel Citywide,2.3585%
Hotelscombined,Djibouti,Vacations,12.5000%
KAYAK,Djibouti,Vacations,12.5000%
KAYAK,Dominica,Flights,12.9687%
Momondo,Dominica,Flights,1.5625%
Hotelscombined,Dominica,Flights,2.0312%
CheapFlights,Dominica,Flights,0.7812%
KAYAK,Dominica,Hotel,6.8182%
Hotelscombined,Dominica,Hotel,9.0910%
KAYAK,Dominica,Hotel Citywide,11.7378%
Momondo,Dominica,Hotel Citywide,1.9055%
Hotelscombined,Dominica,Hotel Citywide,2.2866%
CheapFlights,Dominica,Hotel Citywide,0.0762%
Hotelscombined,Dominica,Vacations,25.0000%
Momondo,Dominican Republic,Car Rentals,25.0000%
Hotelscombined,Dominican Republic,Flights,7.0633%
CheapFlights,Dominican Republic,Flights,0.5076%
Momondo,Dominican Republic,Flights,0.3938%
KAYAK,Dominican Republic,Flights,0.3422%
Hotelscombined,Dominican Republic,Hotel,6.2576%
KAYAK,Dominican Republic,Hotel,5.0912%
Momondo,Dominican Republic,Hotel,0.7708%
KAYAK,Dominican Republic,Hotel Citywide,4.6753%
Momondo,Dominican Republic,Hotel Citywide,1.9927%
Hotelscombined,Dominican Republic,Hotel Citywide,3.3431%
CheapFlights,Dominican Republic,Hotel Citywide,0.0899%
Swoodoo,Dominican Republic,Hotel Citywide,0.0028%
Hotelscombined,Dominican Republic,Vacations,17.3913%
KAYAK,Dominican Republic,Vacations,0.5435%
KAYAK,East Timor,Flights,7.8124%
Hotelscombined,East Timor,Flights,5.4687%
CheapFlights,East Timor,Flights,7.8124%
Momondo,East Timor,Flights,6.2500%
KAYAK,East Timor,Hotel,15.2778%
Hotelscombined,East Timor,Hotel,16.6667%
Momondo,East Timor,Hotel,12.5000%
KAYAK,East Timor,Hotel Citywide,7.9411%
Momondo,East Timor,Hotel Citywide,1.1765%
Hotelscombined,East Timor,Hotel Citywide,4.4117%
Momondo,Ecuador,Car Rentals,25.0000%
KAYAK,Ecuador,Car Rentals,3.3333%
Momondo,Ecuador,Flights,0.6845%
Hotelscombined,Ecuador,Flights,4.8880%
CheapFlights,Ecuador,Flights,0.4608%
KAYAK,Ecuador,Flights,0.3464%
Hotelscombined,Ecuador,Hotel,8.5295%
KAYAK,Ecuador,Hotel,7.3224%
Momondo,Ecuador,Hotel,1.2869%
Hotelscombined,Ecuador,Hotel Citywide,5.7728%
KAYAK,Ecuador,Hotel Citywide,5.7720%
Momondo,Ecuador,Hotel Citywide,2.0644%
Swoodoo,Ecuador,Hotel Citywide,0.0012%
Hotelscombined,Ecuador,Vacations,13.4615%
KAYAK,Ecuador,Vacations,1.9231%
KAYAK,Egypt,Flights,0.6441%
Hotelscombined,Egypt,Flights,3.7132%
Momondo,Egypt,Flights,0.2676%
CheapFlights,Egypt,Flights,0.1763%
KAYAK,Egypt,Hotel,6.6694%
Hotelscombined,Egypt,Hotel,5.5406%
Momondo,Egypt,Hotel,0.8285%
Swoodoo,Egypt,Hotel,0.0414%
KAYAK,Egypt,Hotel Citywide,5.8876%
Hotelscombined,Egypt,Hotel Citywide,2.3702%
Momondo,Egypt,Hotel Citywide,0.7157%
Swoodoo,Egypt,Hotel Citywide,0.0083%
Hotelscombined,Egypt,Vacations,15.1163%
KAYAK,Egypt,Vacations,1.1628%
Hotelscombined,El Salvador,Flights,4.4627%
Momondo,El Salvador,Flights,0.3128%
KAYAK,El Salvador,Flights,0.3428%
CheapFlights,El Salvador,Flights,0.2392%
Hotelscombined,El Salvador,Hotel,9.1545%
KAYAK,El Salvador,Hotel,7.4468%
Momondo,El Salvador,Hotel,1.2038%
Hotelscombined,El Salvador,Hotel Citywide,4.3228%
KAYAK,El Salvador,Hotel Citywide,3.6273%
Momondo,El Salvador,Hotel Citywide,1.5086%
CheapFlights,El Salvador,Hotel Citywide,0.0304%
Hotelscombined,El Salvador,Vacations,15.0000%
KAYAK,Equatorial Guinea,Flights,1.8456%
CheapFlights,Equatorial Guinea,Flights,1.8456%
Hotelscombined,Equatorial Guinea,Flights,3.8591%
Momondo,Equatorial Guinea,Flights,1.1745%
KAYAK,Equatorial Guinea,Hotel,2.7778%
Hotelscombined,Equatorial Guinea,Hotel,2.7778%
KAYAK,Equatorial Guinea,Hotel Citywide,5.3309%
Hotelscombined,Equatorial Guinea,Hotel Citywide,3.9522%
Momondo,Equatorial Guinea,Hotel Citywide,1.9301%
KAYAK,Eritrea,Flights,25.0000%
KAYAK,Eritrea,Hotel Citywide,9.0908%
Momondo,Eritrea,Hotel Citywide,4.5454%
Hotelscombined,Eritrea,Hotel Citywide,4.5454%
CheapFlights,Estonia,Flights,5.0347%
KAYAK,Estonia,Flights,2.2789%
Hotelscombined,Estonia,Flights,6.7315%
Momondo,Estonia,Flights,1.3562%
KAYAK,Estonia,Hotel,9.7474%
Hotelscombined,Estonia,Hotel,7.1429%
Momondo,Estonia,Hotel,1.0655%
KAYAK,Estonia,Hotel Citywide,8.5195%
Hotelscombined,Estonia,Hotel Citywide,2.8932%
Momondo,Estonia,Hotel Citywide,1.2786%
Swoodoo,Estonia,Hotel Citywide,0.0293%
Hotelscombined,Estonia,Vacations,14.1666%
KAYAK,Estonia,Vacations,1.6667%
KAYAK,Eswatini,Flights,3.5959%
CheapFlights,Eswatini,Flights,3.0822%
Hotelscombined,Eswatini,Flights,5.4794%
Momondo,Eswatini,Flights,1.3699%
KAYAK,Eswatini,Hotel,6.7308%
Momondo,Eswatini,Hotel,2.8846%
Hotelscombined,Eswatini,Hotel,5.7692%
KAYAK,Eswatini,Hotel Citywide,7.0416%
Hotelscombined,Eswatini,Hotel Citywide,2.8828%
Momondo,Eswatini,Hotel Citywide,1.1342%
KAYAK,Ethiopia,Flights,6.9499%
Momondo,Ethiopia,Flights,1.4980%
CheapFlights,Ethiopia,Flights,0.9823%
Hotelscombined,Ethiopia,Flights,3.0697%
KAYAK,Ethiopia,Hotel,7.1943%
Hotelscombined,Ethiopia,Hotel,7.3742%
Momondo,Ethiopia,Hotel,0.8993%
KAYAK,Ethiopia,Hotel Citywide,6.5817%
Momondo,Ethiopia,Hotel Citywide,1.5911%
Hotelscombined,Ethiopia,Hotel Citywide,1.7277%
KAYAK,Ethiopia,Vacations,16.6666%
KAYAK,Falkland Islands,Flights,2.3810%
CheapFlights,Falkland Islands,Flights,2.3810%
KAYAK,Falkland Islands,Hotel Citywide,3.7500%
Hotelscombined,Falkland Islands,Hotel Citywide,4.3750%
CheapFlights,Faroe Islands,Flights,2.5603%
Hotelscombined,Faroe Islands,Flights,11.4459%
Momondo,Faroe Islands,Flights,0.7530%
KAYAK,Faroe Islands,Flights,1.2048%
KAYAK,Faroe Islands,Hotel,12.3016%
Hotelscombined,Faroe Islands,Hotel,5.1587%
Momondo,Faroe Islands,Hotel,2.3810%
KAYAK,Faroe Islands,Hotel Citywide,12.9496%
Momondo,Faroe Islands,Hotel Citywide,1.5108%
Hotelscombined,Faroe Islands,Hotel Citywide,2.4460%
Hotelscombined,Faroe Islands,Vacations,25.0000%
KAYAK,Federated States of Micronesia,Flights,10.2941%
KAYAK,Federated States of Micronesia,Hotel,6.2500%
Momondo,Federated States of Micronesia,Hotel,6.2500%
Hotelscombined,Federated States of Micronesia,Hotel,6.2500%
KAYAK,Federated States of Micronesia,Hotel Citywide,8.9843%
Hotelscombined,Federated States of Micronesia,Hotel Citywide,3.9062%
Momondo,Federated States of Micronesia,Hotel Citywide,1.9531%
KAYAK,Fiji,Flights,6.7661%
Momondo,Fiji,Flights,1.7202%
CheapFlights,Fiji,Flights,1.3761%
Hotelscombined,Fiji,Flights,4.0138%
Hotelscombined,Fiji,Hotel,5.6390%
KAYAK,Fiji,Hotel,4.8636%
Momondo,Fiji,Hotel,0.9868%
KAYAK,Fiji,Hotel Citywide,11.4819%
Momondo,Fiji,Hotel Citywide,2.3865%
Hotelscombined,Fiji,Hotel Citywide,3.3211%
Momondo,Finland,Car Rentals,25.0000%
KAYAK,Finland,Car Rentals,0.8065%
Momondo,Finland,Flights,15.7542%
CheapFlights,Finland,Flights,5.5208%
Hotelscombined,Finland,Flights,3.8369%
KAYAK,Finland,Flights,3.9504%
Hotelscombined,Finland,Hotel,9.1845%
Momondo,Finland,Hotel,0.9158%
KAYAK,Finland,Hotel,2.1310%
Swoodoo,Finland,Hotel,0.0176%
Momondo,Finland,Hotel Citywide,8.4313%
Hotelscombined,Finland,Hotel Citywide,3.3154%
KAYAK,Finland,Hotel Citywide,1.6355%
Swoodoo,Finland,Hotel Citywide,0.0836%
Hotelscombined,Finland,Vacations,18.3334%
KAYAK,Finland,Vacations,1.1111%
Momondo,France,Car Rentals,24.8438%
KAYAK,France,Car Rentals,0.3125%
KAYAK,France,Flights,9.0000%
CheapFlights,France,Flights,0.9098%
Hotelscombined,France,Flights,6.7359%
Momondo,France,Flights,0.6797%
KAYAK,France,Hotel,6.3774%
Momondo,France,Hotel,0.5654%
Hotelscombined,France,Hotel,1.3064%
Swoodoo,France,Hotel,0.0277%
KAYAK,France,Hotel Citywide,11.0830%
Momondo,France,Hotel Citywide,1.4729%
Hotelscombined,France,Hotel Citywide,0.5567%
Swoodoo,France,Hotel Citywide,0.0073%
KAYAK,France,Vacations,17.1364%
Hotelscombined,France,Vacations,1.0086%
CheapFlights,French Guiana,Flights,0.8597%
Hotelscombined,French Guiana,Flights,5.3989%
KAYAK,French Guiana,Flights,0.4470%
Momondo,French Guiana,Flights,0.1376%
KAYAK,French Guiana,Hotel,4.2308%
Hotelscombined,French Guiana,Hotel,5.0000%
Momondo,French Guiana,Hotel,0.7692%
KAYAK,French Guiana,Hotel Citywide,6.0964%
Momondo,French Guiana,Hotel Citywide,1.7396%
Hotelscombined,French Guiana,Hotel Citywide,1.7499%
KAYAK,French Guiana,Vacations,14.8148%
Hotelscombined,French Guiana,Vacations,2.7778%
Momondo,French Polynesia,Car Rentals,25.0000%
Hotelscombined,French Polynesia,Flights,6.2728%
KAYAK,French Polynesia,Flights,0.1562%
CheapFlights,French Polynesia,Flights,0.2343%
Momondo,French Polynesia,Flights,0.0130%
KAYAK,French Polynesia,Hotel,5.2610%
Hotelscombined,French Polynesia,Hotel,4.6297%
Momondo,French Polynesia,Hotel,1.3047%
KAYAK,French Polynesia,Hotel Citywide,5.3203%
Momondo,French Polynesia,Hotel Citywide,1.0102%
Hotelscombined,French Polynesia,Hotel Citywide,2.6954%
Hotelscombined,Gabon,Flights,5.8736%
KAYAK,Gabon,Flights,0.1638%
CheapFlights,Gabon,Flights,0.2028%
Momondo,Gabon,Flights,0.0312%
KAYAK,Gabon,Hotel,9.7458%
Momondo,Gabon,Hotel,0.4237%
Hotelscombined,Gabon,Hotel,5.0848%
KAYAK,Gabon,Hotel Citywide,5.3624%
Momondo,Gabon,Hotel Citywide,1.3144%
Hotelscombined,Gabon,Hotel Citywide,1.2751%
Hotelscombined,Gabon,Vacations,12.5000%
KAYAK,Gambia,Flights,1.5514%
Hotelscombined,Gambia,Flights,8.5106%
CheapFlights,Gambia,Flights,2.3493%
Momondo,Gambia,Flights,2.1277%
KAYAK,Gambia,Hotel,5.3572%
Hotelscombined,Gambia,Hotel,4.7619%
Momondo,Gambia,Hotel,1.7857%
KAYAK,Gambia,Hotel Citywide,3.8651%
Momondo,Gambia,Hotel Citywide,0.9320%
Hotelscombined,Gambia,Hotel Citywide,2.1382%
Hotelscombined,Gambia,Vacations,25.0000%
Momondo,Georgia,Car Rentals,25.0000%
KAYAK,Georgia,Flights,2.4424%
CheapFlights,Georgia,Flights,1.6159%
Hotelscombined,Georgia,Flights,12.0449%
Momondo,Georgia,Flights,1.0308%
KAYAK,Georgia,Hotel,10.4054%
Hotelscombined,Georgia,Hotel,8.8513%
Momondo,Georgia,Hotel,1.6892%
KAYAK,Georgia,Hotel Citywide,12.7211%
Momondo,Georgia,Hotel Citywide,1.4026%
Hotelscombined,Georgia,Hotel Citywide,2.5781%
Swoodoo,Georgia,Hotel Citywide,0.0139%
Hotelscombined,Georgia,Vacations,19.0001%
KAYAK,Georgia,Vacations,2.0000%
Momondo,Germany,Car Rentals,24.4381%
KAYAK,Germany,Car Rentals,1.4045%
Swoodoo,Germany,Flights,6.0000%
Momondo,Germany,Flights,4.4207%
KAYAK,Germany,Flights,4.7668%
CheapFlights,Germany,Flights,0.5966%
Hotelscombined,Germany,Flights,3.4115%
Swoodoo,Germany,Hotel,10.8057%
Hotelscombined,Germany,Hotel,3.8621%
KAYAK,Germany,Hotel,1.5329%
Momondo,Germany,Hotel,0.5074%
Swoodoo,Germany,Hotel Citywide,2.2808%
Momondo,Germany,Hotel Citywide,4.9089%
KAYAK,Germany,Hotel Citywide,3.2541%
Hotelscombined,Germany,Hotel Citywide,2.1958%
KAYAK,Germany,Vacations,15.0000%
Hotelscombined,Germany,Vacations,6.5916%
KAYAK,Ghana,Flights,0.6949%
Hotelscombined,Ghana,Flights,10.9310%
Momondo,Ghana,Flights,0.8493%
CheapFlights,Ghana,Flights,0.6011%
KAYAK,Ghana,Hotel,4.3201%
Hotelscombined,Ghana,Hotel,4.7451%
Momondo,Ghana,Hotel,0.6374%
KAYAK,Ghana,Hotel Citywide,5.5566%
Hotelscombined,Ghana,Hotel Citywide,3.0363%
Momondo,Ghana,Hotel Citywide,1.4446%
KAYAK,Ghana,Vacations,5.5556%
Hotelscombined,Ghana,Vacations,11.1111%
KAYAK,Gibraltar,Flights,5.1224%
CheapFlights,Gibraltar,Flights,2.9817%
Hotelscombined,Gibraltar,Flights,7.7218%
Momondo,Gibraltar,Flights,2.2936%
KAYAK,Gibraltar,Hotel,7.2182%
Hotelscombined,Gibraltar,Hotel,7.2182%
Momondo,Gibraltar,Hotel,0.5282%
KAYAK,Gibraltar,Hotel Citywide,9.2543%
Hotelscombined,Gibraltar,Hotel Citywide,3.2994%
Momondo,Gibraltar,Hotel Citywide,1.2876%
Hotelscombined,Gibraltar,Vacations,16.6667%
Momondo,Greece,Car Rentals,25.0000%
KAYAK,Greece,Car Rentals,4.1667%
CheapFlights,Greece,Flights,4.6124%
Hotelscombined,Greece,Flights,6.5793%
Momondo,Greece,Flights,0.8105%
KAYAK,Greece,Flights,0.3113%
Hotelscombined,Greece,Hotel,9.7198%
Momondo,Greece,Hotel,1.0676%
KAYAK,Greece,Hotel,1.5169%
KAYAK,Greece,Hotel Citywide,2.7784%
Momondo,Greece,Hotel Citywide,3.0657%
Hotelscombined,Greece,Hotel Citywide,3.3419%
Swoodoo,Greece,Hotel Citywide,0.0309%
Hotelscombined,Greece,Vacations,14.8586%
KAYAK,Greece,Vacations,1.6510%
KAYAK,Greenland,Flights,2.5568%
Hotelscombined,Greenland,Flights,8.5228%
CheapFlights,Greenland,Flights,0.2841%
KAYAK,Greenland,Hotel,10.7143%
Hotelscombined,Greenland,Hotel,3.9286%
Momondo,Greenland,Hotel,0.3571%
KAYAK,Greenland,Hotel Citywide,14.4495%
Hotelscombined,Greenland,Hotel Citywide,4.3578%
Momondo,Greenland,Hotel Citywide,1.4908%
Swoodoo,Greenland,Hotel Citywide,0.2294%
KAYAK,Grenada,Flights,7.3122%
Momondo,Grenada,Flights,1.2846%
Hotelscombined,Grenada,Flights,5.0395%
CheapFlights,Grenada,Flights,0.4941%
KAYAK,Grenada,Hotel,5.5557%
Hotelscombined,Grenada,Hotel,5.5557%
Momondo,Grenada,Hotel,0.5953%
KAYAK,Grenada,Hotel Citywide,7.7215%
Hotelscombined,Grenada,Hotel Citywide,2.8798%
Momondo,Grenada,Hotel Citywide,0.8861%
CheapFlights,Grenada,Hotel Citywide,0.0316%
Hotelscombined,Guadeloupe,Flights,5.3706%
CheapFlights,Guadeloupe,Flights,0.4415%
KAYAK,Guadeloupe,Flights,0.1086%
Momondo,Guadeloupe,Flights,0.1809%
KAYAK,Guadeloupe,Hotel,6.9940%
Hotelscombined,Guadeloupe,Hotel,5.0595%
Momondo,Guadeloupe,Hotel,1.0417%
KAYAK,Guadeloupe,Hotel Citywide,5.4698%
Hotelscombined,Guadeloupe,Hotel Citywide,2.2651%
Momondo,Guadeloupe,Hotel Citywide,0.7735%
CheapFlights,Guadeloupe,Hotel Citywide,0.0022%
Hotelscombined,Guadeloupe,Vacations,1.0563%
KAYAK,Guadeloupe,Vacations,0.3521%
KAYAK,Guam,Flights,13.9925%
Momondo,Guam,Flights,1.7724%
Hotelscombined,Guam,Flights,2.7985%
CheapFlights,Guam,Flights,0.3731%
KAYAK,Guam,Hotel,6.2846%
Hotelscombined,Guam,Hotel,6.0073%
Momondo,Guam,Hotel,0.8780%
KAYAK,Guam,Hotel Citywide,10.2360%
Momondo,Guam,Hotel Citywide,1.6829%
Hotelscombined,Guam,Hotel Citywide,3.6954%
Hotelscombined,Guatemala,Flights,6.3382%
Momondo,Guatemala,Flights,0.2421%
KAYAK,Guatemala,Flights,0.2925%
CheapFlights,Guatemala,Flights,0.1833%
Hotelscombined,Guatemala,Hotel,8.0493%
KAYAK,Guatemala,Hotel,4.8570%
Momondo,Guatemala,Hotel,1.1261%
Hotelscombined,Guatemala,Hotel Citywide,4.8745%
KAYAK,Guatemala,Hotel Citywide,2.9345%
Momondo,Guatemala,Hotel Citywide,0.8036%
CheapFlights,Guatemala,Hotel Citywide,0.0154%
Hotelscombined,Guatemala,Vacations,18.7500%
KAYAK,Guatemala,Vacations,3.1250%
KAYAK,Guernsey,Flights,0.7732%
Hotelscombined,Guernsey,Flights,11.5980%
CheapFlights,Guernsey,Flights,0.2577%
Momondo,Guernsey,Flights,0.2577%
KAYAK,Guernsey,Hotel,4.4181%
Hotelscombined,Guernsey,Hotel,5.4957%
Momondo,Guernsey,Hotel,0.3233%
KAYAK,Guernsey,Hotel Citywide,7.4107%
Momondo,Guernsey,Hotel Citywide,1.3393%
Hotelscombined,Guernsey,Hotel Citywide,2.9167%
Hotelscombined,Guernsey,Vacations,20.6522%
Hotelscombined,Guinea,Flights,8.7085%
KAYAK,Guinea,Flights,0.1909%
Momondo,Guinea,Flights,0.2172%
CheapFlights,Guinea,Flights,0.1316%
KAYAK,Guinea,Hotel,4.3750%
Hotelscombined,Guinea,Hotel,2.5000%
Momondo,Guinea,Hotel,0.6250%
KAYAK,Guinea,Hotel Citywide,4.9367%
Momondo,Guinea,Hotel Citywide,1.6456%
Hotelscombined,Guinea,Hotel Citywide,1.2719%
Hotelscombined,Guinea,Vacations,4.1667%
KAYAK,Guinea,Vacations,8.3333%
KAYAK,Guinea-Bissau,Flights,2.9268%
CheapFlights,Guinea-Bissau,Flights,4.2683%
Hotelscombined,Guinea-Bissau,Flights,5.2439%
Momondo,Guinea-Bissau,Flights,1.7073%
KAYAK,Guinea-Bissau,Hotel Citywide,5.3125%
Momondo,Guinea-Bissau,Hotel Citywide,0.9375%
Hotelscombined,Guinea-Bissau,Hotel Citywide,3.7500%
KAYAK,Guyana,Flights,4.7337%
Momondo,Guyana,Flights,0.8580%
Hotelscombined,Guyana,Flights,5.2959%
CheapFlights,Guyana,Flights,0.5621%
KAYAK,Guyana,Hotel,3.3132%
Hotelscombined,Guyana,Hotel,4.2168%
Momondo,Guyana,Hotel,1.2048%
KAYAK,Guyana,Hotel Citywide,10.2153%
Momondo,Guyana,Hotel Citywide,2.6362%
Hotelscombined,Guyana,Hotel Citywide,2.3067%
Swoodoo,Guyana,Hotel Citywide,0.0220%
Hotelscombined,Guyana,Vacations,25.0000%
KAYAK,Haiti,Flights,0.5860%
Hotelscombined,Haiti,Flights,3.6987%
CheapFlights,Haiti,Flights,0.5813%
Momondo,Haiti,Flights,0.3703%
KAYAK,Haiti,Hotel,7.0615%
Hotelscombined,Haiti,Hotel,8.1167%
Momondo,Haiti,Hotel,1.0552%
KAYAK,Haiti,Hotel Citywide,7.7270%
Hotelscombined,Haiti,Hotel Citywide,2.7909%
Momondo,Haiti,Hotel Citywide,1.7217%
CheapFlights,Haiti,Hotel Citywide,0.1111%
Hotelscombined,Haiti,Vacations,16.6667%
KAYAK,Hashemite Kingdom of Jordan,Flights,1.5171%
Hotelscombined,Hashemite Kingdom of Jordan,Flights,10.7380%
Momondo,Hashemite Kingdom of Jordan,Flights,0.7083%
CheapFlights,Hashemite Kingdom of Jordan,Flights,0.4897%
KAYAK,Hashemite Kingdom of Jordan,Hotel,7.5536%
Hotelscombined,Hashemite Kingdom of Jordan,Hotel,6.6277%
Momondo,Hashemite Kingdom of Jordan,Hotel,0.6335%
KAYAK,Hashemite Kingdom of Jordan,Hotel Citywide,8.8714%
Hotelscombined,Hashemite Kingdom of Jordan,Hotel Citywide,2.4001%
Momondo,Hashemite Kingdom of Jordan,Hotel Citywide,0.7030%
Swoodoo,Hashemite Kingdom of Jordan,Hotel Citywide,0.0047%
Hotelscombined,Hashemite Kingdom of Jordan,Vacations,18.0556%
Hotelscombined,Honduras,Flights,4.2462%
KAYAK,Honduras,Flights,0.2450%
Momondo,Honduras,Flights,0.1999%
CheapFlights,Honduras,Flights,0.1341%
Hotelscombined,Honduras,Hotel,6.9408%
KAYAK,Honduras,Hotel,3.2682%
Momondo,Honduras,Hotel,1.6510%
Hotelscombined,Honduras,Hotel Citywide,6.9523%
KAYAK,Honduras,Hotel Citywide,4.7680%
Momondo,Honduras,Hotel Citywide,1.7224%
CheapFlights,Honduras,Hotel Citywide,0.0272%
Swoodoo,Honduras,Hotel Citywide,0.0021%
Hotelscombined,Honduras,Vacations,12.5000%
KAYAK,Hong Kong,Flights,5.5709%
CheapFlights,Hong Kong,Flights,4.3739%
Momondo,Hong Kong,Flights,5.5402%
Hotelscombined,Hong Kong,Flights,6.3997%
Hotelscombined,Hong Kong,Hotel,9.3082%
Momondo,Hong Kong,Hotel,3.0993%
KAYAK,Hong Kong,Hotel,4.0537%
KAYAK,Hong Kong,Hotel Citywide,9.4808%
Momondo,Hong Kong,Hotel Citywide,5.6070%
Hotelscombined,Hong Kong,Hotel Citywide,4.8823%
Swoodoo,Hong Kong,Hotel Citywide,0.0215%
Hotelscombined,Hong Kong,Vacations,10.0001%
Momondo,Hungary,Car Rentals,21.5517%
KAYAK,Hungary,Car Rentals,4.3103%
Momondo,Hungary,Flights,7.6349%
Hotelscombined,Hungary,Flights,12.8186%
CheapFlights,Hungary,Flights,1.0342%
KAYAK,Hungary,Flights,0.9971%
